AÑO,TOTAL MATRÍCULA,TOTAL MATRÍCULA MUJERES,TOTAL MATRÍCULA HOMBRES,TOTAL MATRÍCULA PRIMER AÑO,CLASIFICACIÓN INSTITUCIÓN NIVEL 1,CLASIFICACIÓN INSTITUCIÓN NIVEL 2,CÓDIGO DE INSTITUCIÓN,NOMBRE INSTITUCIÓN,REGIÓN,NOMBRE SEDE,NOMBRE CARRERA,CÓDIGO CARRERA,NIVEL GLOBAL,MODALIDAD,JORNADA
2019,8,2,6,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),GESTION Y SOPORTE DE REDES,I390S1C3J2V1,Pregrado,Presencial,Vespertina
2019,12,6,6,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO CONTADOR GENERAL,,,,
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2019,43,22,21,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2019,7,0,7,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN AUTOMATIZACION Y CONTROL INDUSTRIAL,,,,
2019,2,0,2,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN CONSTRUCCION,,,,
2019,2,0,2,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ELECTRICIDAD INDUSTRIAL,,,,
2019,18,0,18,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ELECTRICIDAD INDUSTRIAL,,,,
2019,10,9,1,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ENFERMERIA,I390S1C15J1V1,Pregrado,Presencial,Diurna
2019,21,18,3,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ENFERMERIA,I390S1C15J2V1,Pregrado,Presencial,Vespertina
2019,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GASTRONOMIA,I390S1C39J1V1,Pregrado,Presencial,Diurna
2019,11,6,5,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GASTRONOMIA,I390S1C39J2V1,Pregrado,Presencial,Vespertina
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GESTION LOGISTICA,,,,
2019,15,2,13,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN GESTION LOGISTICA,,,,
2019,10,9,1,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN NATUROPATIA,I390S1C113J2V1,Pregrado,Presencial,Vespertina
2019,4,4,0,0,Centros de Formación Técnica,Centros de Formación Técnica,390,CFT INSTITUTO TECNOLOGICO DE CHILE - I.T.C.,Metropolitana,CASA CENTRAL (SANTIAGO),TECNICO EN ODONTOLOGIA,I390S1C54J2V1,Pregrado,Presencial,Vespertina
2019,59,45,14,27,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,,,,
2019,32,16,16,23,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ADMINISTRACION DE EMPRESAS MENCION RECURSOS HUMANOS,,,,
2019,69,69,0,31,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ASISTENTE DE PARVULO Y PRIMER CICLO EDUCACION BASICA MENCION NECESIDADES EDUCATIVAS ESPECIALES,I331S1C150J1V1,Pregrado,Presencial,Diurna
2019,56,55,1,28,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ASISTENTE DE PARVULO Y PRIMER CICLO EDUCACION BASICA MENCION NECESIDADES EDUCATIVAS ESPECIALES,I331S1C150J2V1,Pregrado,Presencial,Vespertina
2019,21,21,0,0,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ASISTENTE DE PARVULOS Y AULA,I331S1C140J1V1,Pregrado,Presencial,Diurna
2019,18,1,17,18,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),CONSTRUCCION MENCION TOPOGRAFIA,,,,
2019,84,0,84,22,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ELECTRICIDAD,,,,
2019,97,4,93,36,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ELECTRICIDAD,,,,
2019,3,0,3,2,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,,,,
2019,53,44,9,15,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ENFERMERIA,I331S1C115J1V1,Pregrado,Presencial,Diurna
2019,78,58,20,30,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),ENFERMERIA,I331S1C115J2V1,Pregrado,Presencial,Vespertina
2019,2,0,2,2,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),INSTALACIONES DE AGUA Y GAS,,,,
2019,91,82,9,40,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),PELUQUERIA Y ESTETICA,I331S1C145J1V1,Pregrado,Presencial,Diurna
2019,26,23,3,12,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),PELUQUERIA Y ESTETICA,I331S1C145J2V1,Pregrado,Presencial,Vespertina
2019,1,1,0,1,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),PREVENCION DE RIESGOS,I331S1C107J1V1,Pregrado,Presencial,Diurna
2019,10,3,7,3,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),PREVENCION DE RIESGOS,I331S1C107J2V1,Pregrado,Presencial,Vespertina
2019,13,11,2,1,Centros de Formación Técnica,Centros de Formación Técnica,331,CFT IPROSEC,Los Lagos,CASA CENTRAL (OSORNO),TRABAJO SOCIAL,I331S1C109J1V1,Pregrado,Presencial,Diurna
2019,75,39,36,27,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ADMINISTRACION DE EMPRESAS,,,,
2019,89,89,0,30,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ASISTENTE DE EDUCADOR DE PARVULOS,I257S1C1J1V1,Pregrado,Presencial,Diurna
2019,126,5,121,53,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,,,,
2019,16,0,16,6,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA,,,,
2019,64,9,55,17,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ENERGIAS RENOVABLES Y EFICIENCIA ENERGETICA,,,,
2019,76,76,0,39,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),ESTETICA INTEGRAL,I257S1C96J1V1,Pregrado,Presencial,Diurna
2019,169,80,89,79,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),GASTRONOMIA Y COCINA INTERNACIONAL,I257S1C24J1V1,Pregrado,Presencial,Diurna
2019,68,26,42,32,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),GASTRONOMIA Y COCINA INTERNACIONAL,I257S1C24J2V1,Pregrado,Presencial,Vespertina
2019,82,1,81,32,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),INSTRUMENTACION Y AUTOMATIZACION INDUSTRIAL,,,,
2019,12,4,8,2,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),LOGISTICA INDUSTRIAL,,,,
2019,5,0,5,5,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),MANTENIMIENTO MECANICO INDUSTRIAL,,,,
2019,137,2,135,60,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),MANTENIMIENTO MECANICO INDUSTRIAL,,,,
2019,2,2,0,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),PREVENCION DE RIESGOS Y MEDIO AMBIENTE,I257S1C36J2V1,Pregrado,Presencial,Vespertina
2019,2,2,0,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO AGRICOLA MENCION VIDES Y FRUTALES,,,,
2019,101,10,91,31,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN CONSTRUCCION,,,,
2019,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN MINERIA,,,,
2019,85,6,79,28,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN OPERACION Y MANTENCION DE MAQUINARIA PESADA,,,,
2019,5,0,5,2,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN OPERACION Y MANTENCION DE MAQUINARIA PESADA,,,,
2019,1,0,1,0,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO EN SONDAJE,,,,
2019,73,2,71,33,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TECNICO MECANICO EN MAQUINARIA PESADA,,,,
2019,6,2,4,1,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TOPOGRAFIA,,,,
2019,66,8,58,14,Centros de Formación Técnica,Centros de Formación Técnica,257,CFT JUAN BOHON,Coquimbo,CASA CENTRAL (LA SERENA),TOPOGRAFIA,,,,
2019,30,20,10,15,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,,,,
2019,35,4,31,17,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION Y OBRAS CIVILES,,,,
2019,41,41,0,27,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S2C30J1V1,Pregrado,Presencial,Diurna
2019,54,54,0,18,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S2C30J2V1,Pregrado,Presencial,Vespertina
2019,164,164,0,59,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN EDUCACION DE PARVULOS,I427S4C30J2V1,Pregrado,Presencial,Vespertina
2019,56,1,55,32,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,,,,
2019,4,0,4,0,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,,,,
2019,17,15,2,17,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S2C33J1V1,Pregrado,Presencial,Diurna
2019,36,30,6,20,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S2C33J2V1,Pregrado,Presencial,Vespertina
2019,100,89,11,50,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN ENFERMERIA,I427S4C33J2V1,Pregrado,Presencial,Vespertina
2019,41,1,40,22,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO MECANICO INDUSTRIAL,,,,
2019,13,8,5,13,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Metropolitana,SEDE COLINA,TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS,I427S4C57J2V1,Pregrado,Presencial,Vespertina
2019,33,26,7,23,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR VETERINARIO,,,,
2019,37,20,17,17,Centros de Formación Técnica,Centros de Formación Técnica,427,CFT LAPLACE,Valparaíso,SEDE LOS ANDES,TECNICO DE NIVEL SUPERIOR VETERINARIO,,,,
2019,21,16,5,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2019,42,32,10,24,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2019,2,2,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN ADMINISTRACION DE EMPRESAS,,,,
2019,13,5,8,13,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ADMINISTRACION PUBLICA,,,,
2019,92,73,19,40,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2019,47,30,17,13,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ADMINISTRACION PUBLICA,,,,
2019,19,17,2,17,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Los Ríos,SEDE VALDIVIA,TECNICO EN ATENCION DEL ADULTO MAYOR,I280S14C353J1V1,Pregrado,Presencial,Diurna
2019,13,12,1,13,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN ATENCION DEL ADULTO MAYOR,I280S15C353J1V1,Pregrado,Presencial,Diurna
2019,47,8,39,16,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN CONSTRUCCION,,,,
2019,25,3,22,24,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN CONSTRUCCION,,,,
2019,56,8,48,22,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN CONSTRUCCION,,,,
2019,12,9,3,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN DESARROLLO COMUNITARIO,,,,
2019,27,26,1,9,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN EDUCACION DIFERENCIAL,I280S12C356J1V1,Pregrado,Presencial,Diurna
2019,104,102,2,35,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN EDUCACION DIFERENCIAL,I280S15C356J1V1,Pregrado,Presencial,Diurna
2019,21,19,2,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN EDUCACION DIFERENCIAL,I280S15C356J2V1,Pregrado,Presencial,Vespertina
2019,34,32,2,23,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN EDUCACION DIFERENCIAL,I280S1C356J1V1,Pregrado,Presencial,Diurna
2019,14,13,1,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN EDUCACION DIFERENCIAL,I280S1C356J2V1,Pregrado,Presencial,Vespertina
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN EDUCACION PARVULARIA,I280S12C357J2V1,Pregrado,Presencial,Vespertina
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,La Araucanía,SEDE TEMUCO,TECNICO EN EDUCACION PARVULARIA,I280S13C357J5V1,Pregrado,Presencial,Otra
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN EDUCACION PARVULARIA,I280S15C357J1V1,Pregrado,Presencial,Diurna
2019,209,209,0,68,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Maule,SEDE TALCA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S10C380J1V1,Pregrado,Presencial,Diurna
2019,14,14,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Maule,SEDE TALCA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S10C380J2V1,Pregrado,Presencial,Vespertina
2019,136,136,0,35,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S12C380J1V1,Pregrado,Presencial,Diurna
2019,10,10,0,10,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S12C380J2V1,Pregrado,Presencial,Vespertina
2019,194,193,1,65,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,La Araucanía,SEDE TEMUCO,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S13C380J1V1,Pregrado,Presencial,Diurna
2019,23,23,0,8,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,La Araucanía,SEDE TEMUCO,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S13C380J2V1,Pregrado,Presencial,Vespertina
2019,229,227,2,131,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Los Ríos,SEDE VALDIVIA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S14C380J1V1,Pregrado,Presencial,Diurna
2019,165,165,0,54,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S15C380J1V1,Pregrado,Presencial,Diurna
2019,45,45,0,17,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Aysén,SEDE COYHAIQUE,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S15C380J2V1,Pregrado,Presencial,Vespertina
2019,96,96,0,33,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S1C380J1V1,Pregrado,Presencial,Diurna
2019,32,32,0,14,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,SEDE QUILLOTA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S5C380J1V1,Pregrado,Presencial,Diurna
2019,115,114,1,38,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S8C380J1V1,Pregrado,Presencial,Diurna
2019,11,11,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Lib. Gral. B. O'Higgins,SEDE RANCAGUA,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S8C380J2V1,Pregrado,Presencial,Vespertina
2019,105,105,0,36,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Lib. Gral. B. O'Higgins,SEDE SAN FERNANDO,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S9C380J1V1,Pregrado,Presencial,Diurna
2019,40,40,0,14,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Lib. Gral. B. O'Higgins,SEDE SAN FERNANDO,TECNICO EN EDUCACION PARVULARIA Y PRIMER CICLO DE ENSEÑANZA GENERAL BASICA,I280S9C380J2V1,Pregrado,Presencial,Vespertina
2019,15,14,1,10,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ENFERMERIA,I280S12C22J1V1,Pregrado,Presencial,Diurna
2019,45,28,17,15,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Biobío,SEDE LOS ANGELES,TECNICO EN ENFERMERIA,I280S12C22J2V1,Pregrado,Presencial,Vespertina
2019,132,107,25,67,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,La Araucanía,SEDE TEMUCO,TECNICO EN ENFERMERIA,I280S13C22J1V1,Pregrado,Presencial,Diurna
2019,28,22,6,11,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,La Araucanía,SEDE TEMUCO,TECNICO EN ENFERMERIA,I280S13C22J2V1,Pregrado,Presencial,Vespertina
2019,64,54,10,27,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN ENFERMERIA,I280S1C22J1V1,Pregrado,Presencial,Diurna
2019,53,38,15,22,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,CASA CENTRAL,TECNICO EN ENFERMERIA,I280S1C22J2V1,Pregrado,Presencial,Vespertina
2019,1,1,0,0,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,SEDE QUILLOTA,TECNICO EN ENFERMERIA,I280S5C22J1V1,Pregrado,Presencial,Diurna
2019,46,32,14,23,Centros de Formación Técnica,Centros de Formación Técnica,280,CFT LOS LAGOS,Valparaíso,SEDE QUILLOTA,TECNICO EN ENFERMERIA,I280S5C22J2V1,Pregrado,Presencial,Vespertina
